Date,Open,High,Low,Close,Adj Close,Volume
2020-04-21,311.140015,311.890015,299.350006,301.329987,286.007599,3833000
2020-04-22,304.000000,311.130005,302.040009,309.420013,293.686310,2970600
2020-04-23,307.029999,309.640015,304.790009,305.399994,289.870605,2625200
2020-04-24,307.329987,310.829987,305.510010,310.549988,294.758820,2019400
2020-04-27,313.049988,313.290009,307.589996,308.779999,293.078827,2287300
2020-04-28,310.829987,311.269989,304.279999,304.950012,289.443573,2425900
2020-04-29,304.950012,308.679993,301.119995,307.089996,291.474731,3667700
2020-04-30,306.149994,307.899994,302.570007,303.000000,288.249725,3794300
2020-05-01,301.779999,304.820007,300.179993,301.920013,287.222351,2525400
2020-05-04,303.000000,305.529999,300.070007,304.489990,289.667175,2477500
2020-05-05,305.059998,309.799988,303.440002,307.920013,292.930206,2460900
2020-05-06,309.920013,311.040009,306.540009,308.890015,293.853027,2406700
2020-05-07,309.339996,309.869995,304.529999,305.000000,290.152374,2601800
2020-05-08,305.899994,307.179993,303.700012,305.940002,291.046600,2337400
2020-05-11,305.640015,311.829987,305.000000,310.329987,295.222870,1865900
2020-05-12,310.839996,311.549988,304.790009,304.839996,290.000214,2264900
2020-05-13,304.839996,306.399994,300.119995,302.140015,287.431641,2954900
2020-05-14,301.010010,302.880005,294.540009,299.739990,285.148468,3718900
2020-05-15,299.070007,299.829987,295.859985,299.209991,284.644226,4577200
2020-05-18,301.720001,303.190002,299.920013,302.760010,288.021423,3987300
2020-05-19,304.619995,309.019989,303.149994,304.630005,289.800354,3523000
2020-05-20,306.769989,307.920013,303.200012,304.910004,290.066803,2827000
2020-05-21,304.790009,305.040009,301.250000,301.970001,287.269928,2492100
2020-05-22,302.010010,303.940002,300.829987,302.429993,287.707520,2366400
2020-05-26,306.010010,306.899994,303.529999,304.799988,289.962128,3234600
2020-05-27,304.559998,306.309998,299.470001,306.010010,291.113190,2980200
2020-05-28,307.250000,311.000000,306.899994,309.559998,294.490387,4301900
2020-05-29,304.200012,308.880005,302.350006,308.470001,293.453491,4971800
2020-06-01,307.899994,309.739990,306.459991,308.290009,293.282227,2293700
2020-06-02,307.950012,309.019989,304.720001,307.089996,292.140656,2528900
2020-06-03,307.500000,308.200012,305.920013,306.640015,291.712555,2165900
2020-06-04,310.850006,315.350006,309.089996,310.750000,295.622498,4553900
2020-06-05,313.130005,313.630005,307.290009,312.040009,296.849731,4375600
2020-06-08,310.660004,311.290009,306.459991,307.190002,292.235809,3764500
2020-06-09,307.500000,308.600006,305.170013,305.549988,290.675568,3155800
2020-06-10,306.480011,308.630005,305.649994,307.329987,292.368988,2713700
2020-06-11,306.989990,309.200012,300.640015,300.829987,286.185394,3443000
2020-06-12,302.670013,305.149994,296.250000,298.700012,284.159119,4020000
2020-06-15,297.049988,298.070007,293.839996,297.179993,282.713104,3266800
2020-06-16,301.350006,302.739990,299.220001,301.359985,286.689575,2633800
2020-06-17,301.019989,302.000000,298.899994,299.609985,285.024780,2188400
2020-06-18,300.000000,300.809998,297.790009,299.570007,284.986755,1881800
2020-06-19,300.179993,301.899994,298.640015,299.899994,285.300629,3438000
2020-06-22,299.700012,301.480011,298.250000,300.450012,285.823914,2094400
2020-06-23,301.730011,304.899994,300.730011,301.290009,286.622955,2409600
2020-06-24,300.769989,301.279999,296.600006,298.019989,283.512146,2398100
2020-06-25,297.059998,301.149994,295.399994,300.529999,285.899994,2274300
2020-06-26,300.410004,302.119995,295.950012,296.559998,282.123230,2866000
2020-06-29,297.440002,301.630005,296.829987,301.589996,286.908386,1841700
2020-06-30,301.010010,304.619995,300.140015,303.209991,288.449524,2391700
2020-07-01,302.500000,305.579987,300.750000,304.750000,289.914551,1906100
2020-07-02,306.000000,308.920013,304.600006,305.739990,290.856415,2540500
2020-07-06,307.529999,311.559998,307.239990,311.489990,296.326416,2332400
2020-07-07,310.019989,318.049988,309.720001,316.230011,300.835693,3346600
2020-07-08,317.140015,318.049988,314.010010,316.320007,300.921387,2364500
2020-07-09,320.000000,328.980011,319.679993,325.540009,309.692566,5313600
2020-07-10,326.000000,327.399994,323.109985,326.230011,310.348846,2484100
2020-07-13,326.299988,329.109985,321.500000,322.920013,307.200043,2583200
2020-07-14,321.320007,328.660004,320.450012,328.000000,312.032745,1844800
2020-07-15,328.100006,329.320007,325.619995,326.700012,310.796051,1770700
2020-07-16,326.619995,327.899994,324.059998,326.269989,310.386993,1402000
2020-07-17,327.299988,327.799988,324.579987,324.790009,308.979004,1768100
2020-07-20,324.890015,327.440002,322.660004,326.510010,310.615295,1863300
2020-07-21,327.000000,331.489990,326.500000,327.739990,311.785370,1874200
2020-07-22,329.649994,329.660004,325.010010,328.299988,312.318146,1312600
2020-07-23,328.100006,330.380005,325.329987,326.109985,310.234741,1561700
2020-07-24,326.220001,328.750000,324.670013,325.779999,309.920837,1423400
2020-07-27,325.679993,329.000000,325.179993,327.600006,311.652222,2083300
2020-07-28,327.970001,330.000000,325.820007,327.570007,311.623627,1374000
2020-07-29,327.019989,328.040009,325.390015,326.140015,310.263306,1341300
2020-07-30,322.690002,326.450012,322.000000,324.820007,309.672180,1390300
2020-07-31,324.820007,326.309998,322.549988,325.529999,310.349030,2149900
2020-08-03,325.549988,329.890015,324.299988,329.320007,313.962372,2480200
2020-08-04,329.559998,339.820007,328.920013,339.790009,323.944092,3933300
2020-08-05,341.859985,342.730011,337.589996,339.970001,324.115692,2923700
2020-08-06,342.410004,345.119995,341.609985,343.309998,327.299957,2104300
2020-08-07,343.140015,344.730011,339.630005,340.910004,325.011841,1759000
2020-08-10,340.709991,341.070007,338.579987,340.000000,324.144257,1503800
2020-08-11,340.850006,340.850006,331.799988,332.429993,316.927246,2065600
2020-08-12,333.750000,338.899994,333.170013,336.760010,321.055359,1853900
2020-08-13,336.989990,339.459991,335.130005,335.700012,320.044861,1536500
2020-08-14,336.529999,338.760010,335.600006,336.279999,320.597717,1522900
2020-08-17,337.649994,340.369995,337.359985,339.959991,324.106079,1504700
2020-08-18,341.000000,342.799988,336.809998,340.750000,324.859314,1489400
2020-08-19,341.119995,341.940002,339.950012,340.899994,325.002350,1730100
2020-08-20,340.140015,341.660004,338.739990,340.869995,324.973755,1717500
2020-08-21,340.070007,345.839996,339.329987,344.609985,328.539307,2372600
2020-08-24,345.109985,346.109985,342.109985,344.130005,328.081665,1461500
2020-08-25,344.140015,344.910004,341.459991,344.709991,328.634613,1176200
2020-08-26,343.010010,344.829987,341.690002,344.269989,328.215118,1757000
2020-08-27,345.609985,347.739990,342.549988,346.359985,330.207672,2220700
2020-08-28,347.470001,349.059998,345.500000,348.369995,332.123901,1487300
2020-08-31,346.850006,348.750000,344.290009,347.660004,331.447052,1586900
2020-09-01,345.709991,351.489990,345.410004,351.380005,334.993561,1773700
2020-09-02,353.609985,359.920013,351.309998,358.859985,342.124725,2434900
2020-09-03,363.070007,363.670013,345.519989,348.299988,332.057281,3630400
2020-09-04,353.980011,353.980011,340.399994,346.570007,330.407867,2557000
2020-09-08,343.839996,344.920013,338.179993,338.859985,323.057404,2144300
2020-09-09,340.899994,349.700012,340.390015,346.429993,330.274445,2100900
2020-09-10,346.269989,348.000000,338.760010,339.529999,323.696167,1959600
2020-09-11,340.279999,343.260010,336.100006,339.130005,323.314880,1599600
2020-09-14,340.989990,344.839996,340.470001,342.920013,326.928101,1522300
2020-09-15,345.019989,347.760010,342.750000,343.910004,327.871948,1362500
2020-09-16,347.269989,348.760010,343.250000,343.730011,327.700317,1656500
2020-09-17,339.579987,342.890015,336.369995,338.880005,323.076538,2681500
2020-09-18,340.200012,341.220001,331.200012,335.959991,320.292633,3409300
2020-09-21,333.970001,339.619995,333.709991,339.570007,323.734344,2427400
2020-09-22,340.700012,344.899994,339.589996,344.450012,328.386780,2128100
2020-09-23,348.000000,348.250000,344.059998,344.630005,328.558380,3577100
2020-09-24,345.000000,347.329987,338.309998,347.000000,330.817810,5779300
2020-09-25,340.739990,343.769989,335.359985,342.579987,326.603943,7338500
2020-09-28,343.760010,349.769989,343.100006,349.619995,333.315613,3459200
2020-09-29,348.950012,354.290009,347.100006,352.140015,335.718140,2526000
2020-09-30,352.559998,357.700012,351.170013,355.000000,338.444763,2525800
2020-10-01,356.260010,359.690002,354.820007,358.459991,341.743469,2053000
2020-10-02,354.730011,357.839996,352.850006,355.010010,338.454315,2125000
2020-10-05,355.329987,358.980011,355.329987,358.579987,341.857758,2093500
2020-10-06,361.899994,363.000000,357.040009,358.350006,341.638428,2760400
2020-10-07,360.470001,364.739990,359.660004,363.019989,346.090729,1959100
2020-10-08,364.799988,365.970001,361.750000,365.089996,348.064209,1793100
2020-10-09,366.000000,369.750000,365.700012,369.459991,352.230408,1730700
2020-10-12,371.000000,380.660004,370.769989,376.480011,358.922974,2806900
2020-10-13,378.420013,382.290009,376.480011,380.679993,362.927216,1823300
2020-10-14,382.890015,383.869995,376.700012,378.339996,360.696289,1904400
2020-10-15,376.459991,378.359985,373.059998,376.579987,359.018372,1697800
2020-10-16,380.500000,384.869995,379.119995,381.540009,363.747101,2459400
2020-10-19,382.029999,383.089996,374.709991,375.559998,358.045929,1938100
2020-10-20,377.690002,382.079987,376.119995,378.309998,360.667755,1282300
2020-10-21,378.559998,381.279999,377.019989,377.820007,360.200623,1466500
2020-10-22,377.350006,378.380005,372.029999,375.750000,358.227081,1813200
2020-10-23,375.609985,376.519989,373.559998,374.600006,357.130737,1108000
2020-10-26,366.679993,372.630005,366.119995,370.709991,353.422119,2145000
2020-10-27,368.769989,374.910004,368.769989,372.720001,355.338409,1525400
2020-10-28,367.329987,372.410004,364.670013,364.959991,347.940216,1908300
2020-10-29,363.230011,369.089996,362.510010,364.859985,348.513428,1838500
2020-10-30,361.130005,363.850006,355.790009,357.619995,341.597809,2724100
2020-11-02,362.220001,365.660004,360.709991,364.390015,348.064453,1646300
2020-11-03,368.940002,374.799988,367.890015,371.959991,355.295349,2013100
2020-11-04,374.019989,381.640015,374.000000,376.170013,359.316650,2449800
2020-11-05,382.480011,386.579987,379.500000,385.230011,367.970795,2255800
2020-11-06,381.880005,386.799988,380.890015,385.660004,368.381500,1950200
2020-11-09,388.250000,389.500000,364.760010,365.000000,348.647095,4371300
2020-11-10,363.880005,371.540009,360.589996,366.619995,350.194550,2662600
2020-11-11,369.679993,374.700012,368.160004,372.920013,356.212372,1688800
2020-11-12,376.950012,378.239990,373.500000,375.709991,358.877319,1535900
2020-11-13,376.519989,379.829987,374.989990,378.839996,361.867035,1274600
2020-11-16,376.910004,381.279999,376.910004,379.790009,362.774506,1691500
2020-11-17,387.320007,388.480011,381.790009,381.920013,364.809052,3299100
2020-11-18,382.890015,388.049988,381.730011,382.230011,365.105194,2134600
2020-11-19,383.609985,384.709991,380.309998,383.540009,366.356506,1768900
2020-11-20,383.950012,385.500000,381.010010,381.119995,364.044891,1807600
2020-11-23,383.000000,383.059998,380.339996,381.709991,364.608459,1679600
2020-11-24,383.690002,386.049988,380.709991,384.220001,367.006073,2061100
2020-11-25,385.790009,388.339996,385.559998,387.750000,370.377899,2034200
2020-11-27,390.459991,390.670013,387.750000,388.390015,370.989288,1329400
2020-11-30,391.750000,393.149994,385.230011,391.769989,374.217804,3733800
2020-12-01,384.500000,388.070007,381.179993,387.559998,379.893158,2996800
2020-12-02,385.470001,386.880005,381.570007,383.500000,375.913483,2212800
2020-12-03,378.000000,378.730011,373.279999,374.049988,366.650452,3976400
2020-12-04,375.209991,375.309998,371.890015,373.429993,366.042755,2839700
2020-12-07,374.269989,376.500000,372.649994,373.329987,365.944763,2652900
2020-12-08,373.950012,379.519989,370.750000,377.600006,370.130280,2685500
2020-12-09,379.880005,381.000000,372.799988,374.290009,366.885712,2461600
2020-12-10,374.290009,375.000000,371.559998,372.790009,365.415405,2566300
2020-12-11,379.769989,379.769989,372.540009,375.100006,367.679718,3483900
2020-12-14,376.559998,378.179993,373.209991,374.380005,366.973969,2778400
2020-12-15,374.500000,375.690002,369.299988,371.880005,364.523438,2133900
2020-12-16,371.160004,372.839996,368.850006,369.440002,362.131683,2385100
2020-12-17,370.260010,370.970001,368.000000,370.290009,362.964844,2314200
2020-12-18,371.100006,371.359985,365.929993,367.000000,359.739929,4140000
2020-12-21,365.089996,366.119995,361.809998,364.970001,357.750092,2329700
2020-12-22,364.100006,364.760010,360.609985,362.029999,354.868286,2105500
2020-12-23,362.450012,363.100006,359.500000,361.890015,354.731018,1782100
2020-12-24,361.410004,365.339996,361.410004,364.579987,357.367828,972500
2020-12-28,365.500000,371.690002,365.079987,371.059998,363.719666,3207700
2020-12-29,372.250000,373.260010,370.260010,372.720001,365.346802,2072600
2020-12-30,374.200012,375.859985,373.279999,374.450012,367.042542,1778000
2020-12-31,374.989990,377.040009,372.459991,376.779999,369.326477,1628900
2021-01-04,377.429993,381.549988,374.809998,380.149994,372.629791,3322200
2021-01-05,378.859985,380.209991,375.250000,375.739990,368.307037,2748400
2021-01-06,373.820007,375.799988,369.649994,370.019989,362.700226,2661400
2021-01-07,371.010010,371.649994,366.790009,367.920013,360.641754,2849500
2021-01-08,368.119995,370.260010,364.290009,369.940002,362.621796,2599700
2021-01-11,368.579987,371.000000,363.859985,364.010010,356.809113,2562500
2021-01-12,364.000000,365.070007,360.250000,364.200012,356.995300,2387600
2021-01-13,364.369995,368.739990,363.000000,366.950012,359.690918,1968800
2021-01-14,366.000000,366.500000,361.559998,362.350006,355.181915,2363900
2021-01-15,361.059998,364.910004,360.799988,362.160004,354.995728,2340400
2021-01-19,362.359985,362.950012,352.440002,354.470001,347.457794,4533800
2021-01-20,354.390015,361.899994,353.410004,361.299988,354.152649,2767200
2021-01-21,361.299988,363.989990,359.940002,362.799988,355.622986,2121600
2021-01-22,363.200012,364.630005,359.850006,362.299988,355.132904,1960300
2021-01-25,360.859985,361.959991,356.820007,361.880005,354.721252,2735900
2021-01-26,360.200012,365.899994,358.880005,364.980011,357.759857,1807000
2021-01-27,362.989990,365.799988,354.850006,356.390015,349.339874,3120800
2021-01-28,356.850006,361.609985,356.070007,357.059998,349.996552,2251100
2021-01-29,354.750000,356.290009,351.880005,352.429993,345.458130,2598700
2021-02-01,351.209991,352.790009,349.209991,350.519989,343.585938,2371200
2021-02-02,351.760010,357.700012,350.720001,355.579987,348.545868,1905000
2021-02-03,356.230011,357.529999,353.209991,355.209991,348.183105,1759800
2021-02-04,356.709991,358.380005,353.850006,355.850006,349.499268,3411600
2021-02-05,356.549988,356.850006,354.100006,355.170013,348.831360,2165600
2021-02-08,356.570007,360.040009,355.570007,359.829987,353.408203,2520700
2021-02-09,360.040009,361.670013,358.299988,359.559998,353.143005,2154000
2021-02-10,361.000000,361.000000,355.119995,356.119995,349.764404,2162400
2021-02-11,355.730011,356.500000,351.390015,352.200012,345.914398,2088400
2021-02-12,351.989990,352.980011,350.100006,352.750000,346.454529,2096600
2021-02-16,353.079987,355.359985,352.040009,354.000000,347.682220,1829000
2021-02-17,353.109985,358.170013,351.910004,358.040009,351.650208,2143000
2021-02-18,352.279999,358.200012,352.279999,356.920013,350.550140,1914900
2021-02-19,356.690002,357.929993,354.579987,354.769989,348.438507,1839400
2021-02-22,352.750000,353.290009,348.820007,350.209991,343.959900,2215600
2021-02-23,349.799988,351.000000,342.029999,342.149994,336.043701,3692600
2021-02-24,341.790009,342.500000,337.890015,340.700012,334.619598,3305800
2021-02-25,340.850006,343.000000,333.350006,333.899994,327.941010,3618100
2021-02-26,335.510010,335.890015,330.940002,331.000000,325.092743,3362200
2021-03-01,335.209991,336.000000,331.359985,331.769989,325.848999,4653200
2021-03-02,333.690002,334.690002,328.420013,328.459991,322.598022,4660100
2021-03-03,328.170013,328.420013,323.760010,323.920013,318.139130,4064200
2021-03-04,323.369995,325.600006,315.040009,319.040009,313.346191,5501200
2021-03-05,315.329987,318.429993,307.000000,317.320007,311.656891,8102800
2021-03-08,318.910004,322.329987,310.920013,311.420013,305.862183,4873500
2021-03-09,313.760010,320.279999,312.709991,318.779999,313.090881,5426800
2021-03-10,321.140015,327.390015,317.320007,323.829987,318.050690,4523500
2021-03-11,330.410004,331.250000,326.720001,328.649994,322.784668,4338900
2021-03-12,328.100006,331.630005,325.600006,331.140015,325.230255,3182100
2021-03-15,333.600006,333.679993,327.320007,330.510010,324.611481,3243000
2021-03-16,329.670013,330.029999,326.640015,327.250000,321.409637,3066700
2021-03-17,326.000000,330.500000,324.119995,329.190002,323.315063,2672400
2021-03-18,326.480011,328.140015,322.380005,322.980011,317.215820,2736900
2021-03-19,323.609985,329.250000,322.390015,328.910004,323.040070,4859300
2021-03-22,328.450012,336.170013,328.190002,334.489990,328.520447,4064900
2021-03-23,333.890015,342.510010,333.799988,340.339996,334.266022,3641200
2021-03-24,342.220001,342.510010,336.829987,338.040009,332.007111,3006400
2021-03-25,337.809998,347.779999,337.269989,346.339996,340.158936,4307100
2021-03-26,346.209991,352.459991,344.100006,352.019989,345.737579,3061200
2021-03-29,351.450012,357.769989,351.010010,356.149994,349.793915,3012000
2021-03-30,353.579987,354.769989,348.839996,349.750000,343.508118,2602400
2021-03-31,350.660004,357.450012,349.230011,352.480011,346.189392,2832200
2021-04-01,352.540009,357.320007,351.630005,354.940002,348.605530,2938600
2021-04-05,357.500000,362.670013,356.839996,360.820007,354.380554,2705700
2021-04-06,359.799988,362.799988,359.000000,360.119995,353.692993,2142000
2021-04-07,360.869995,361.459991,357.609985,358.809998,352.406372,1808400
2021-04-08,362.799988,366.019989,359.600006,361.220001,354.773438,2839200
2021-04-09,360.910004,363.709991,359.600006,363.209991,356.727844,1610800
2021-04-12,362.839996,365.250000,361.339996,364.809998,358.299347,1836600
2021-04-13,365.339996,367.299988,364.269989,365.209991,358.692139,1796400
2021-04-14,364.850006,364.850006,362.549988,363.170013,356.688629,1509400
2021-04-15,364.880005,369.549988,364.269989,368.799988,362.218140,1850100
2021-04-16,369.700012,372.799988,368.579987,370.720001,364.103882,2249200
2021-04-19,371.000000,371.529999,368.200012,369.549988,362.954712,1560000
2021-04-20,369.000000,375.359985,368.730011,371.730011,365.095825,2330700
2021-04-21,371.609985,374.579987,371.470001,374.089996,367.413727,1531800
2021-04-22,374.339996,375.440002,370.029999,371.260010,364.634216,2138000
2021-04-23,371.260010,374.850006,370.410004,373.279999,366.618134,1404500
2021-04-26,373.899994,373.899994,368.209991,368.519989,361.943176,2059700
2021-04-27,368.170013,370.959991,365.290009,370.209991,363.603027,1875900
2021-04-28,369.549988,370.500000,368.179993,369.589996,362.994049,1305600
2021-04-29,368.540009,374.709991,368.529999,373.540009,367.659393,1848300
2021-04-30,372.910004,374.160004,371.329987,372.089996,366.232239,2118900
2021-05-03,373.839996,379.619995,372.890015,379.320007,373.348450,2685800
2021-05-04,379.029999,379.230011,373.750000,375.290009,369.381836,2133800
2021-05-05,376.350006,377.519989,372.049988,372.500000,366.635773,1905300
2021-05-06,373.190002,382.940002,373.190002,382.760010,376.734222,2641400
2021-05-07,382.829987,386.450012,382.200012,384.320007,378.269745,1817100
2021-05-10,385.489990,387.890015,381.279999,381.480011,375.474457,1998700
2021-05-11,379.309998,380.920013,376.000000,378.179993,372.226379,1859700
2021-05-12,376.000000,376.940002,371.109985,372.200012,366.340515,2344600
2021-05-13,373.089996,381.440002,371.570007,379.529999,373.555084,2023100
2021-05-14,382.140015,385.820007,380.100006,384.420013,378.368103,1876100
2021-05-17,385.040009,387.049988,382.899994,383.959991,377.915314,1830800
2021-05-18,386.450012,389.450012,382.510010,382.809998,376.783508,1698200
2021-05-19,377.149994,381.730011,376.130005,379.660004,373.683105,1725000
2021-05-20,379.179993,384.519989,378.279999,383.579987,377.541321,1427300
2021-05-21,385.049988,385.350006,380.429993,380.720001,374.726349,1706600
2021-05-24,384.339996,385.760010,381.890015,383.450012,377.413391,1657000
2021-05-25,383.619995,385.739990,382.029999,385.380005,379.313049,1379700
2021-05-26,385.859985,387.750000,385.019989,385.619995,379.549225,1648000
2021-05-27,385.130005,387.769989,383.500000,387.500000,381.399658,4452000
2021-05-28,384.149994,385.309998,377.029999,378.269989,372.314941,4681200
2021-06-01,379.929993,380.200012,375.500000,378.230011,372.275604,2117800
2021-06-02,378.380005,381.920013,377.709991,380.589996,374.598419,1881000
2021-06-03,379.640015,384.190002,378.859985,383.869995,377.826752,1780300
2021-06-04,384.190002,387.760010,383.709991,387.519989,381.419373,1765900
2021-06-07,385.470001,386.450012,378.570007,380.399994,374.411407,2515800
2021-06-08,380.410004,381.209991,377.690002,379.700012,373.722443,1553800
2021-06-09,380.209991,381.779999,379.130005,379.959991,373.978302,1398900
2021-06-10,380.269989,383.359985,379.489990,383.010010,376.980347,1404000
2021-06-11,383.859985,383.859985,380.529999,381.829987,375.818848,1404200
2021-06-14,380.790009,383.980011,379.079987,383.760010,377.718536,1652600
2021-06-15,383.760010,384.500000,381.559998,383.910004,377.866150,1252000
2021-06-16,384.399994,386.440002,377.119995,379.410004,373.436981,1801700
2021-06-17,380.380005,386.470001,379.209991,384.750000,378.692932,1686500
2021-06-18,384.750000,384.910004,380.299988,380.880005,374.883881,3415700
2021-06-21,382.250000,387.649994,380.559998,386.799988,380.710663,1631600
2021-06-22,387.019989,392.500000,386.559998,392.179993,386.005920,1934800
2021-06-23,393.000000,393.440002,390.589996,391.970001,385.799255,1538000
2021-06-24,393.420013,395.500000,391.799988,392.070007,385.897705,1487300
2021-06-25,392.970001,394.549988,391.250000,394.510010,388.299286,2056100
2021-06-28,395.000000,397.420013,393.130005,396.540009,390.297333,1645500
2021-06-29,396.299988,399.440002,395.470001,398.790009,392.511902,1523600
2021-06-30,397.970001,400.470001,395.000000,395.670013,389.441040,2031700
2021-07-01,396.299988,397.690002,393.880005,394.529999,388.318939,1523400
2021-07-02,396.209991,400.769989,396.109985,398.940002,392.659576,1676600
2021-07-06,399.839996,401.399994,397.109985,398.859985,392.580811,2113100
2021-07-07,399.200012,406.119995,399.200012,404.679993,398.309143,2308600
2021-07-08,403.500000,408.640015,403.160004,407.149994,400.740326,2235500
2021-07-09,408.549988,414.000000,407.589996,412.369995,405.878143,2304200
2021-07-12,414.040009,414.350006,404.529999,407.880005,401.458801,2491300
2021-07-13,404.700012,409.290009,404.700012,407.059998,400.651733,1540300
2021-07-14,408.579987,410.470001,407.260010,409.950012,403.496277,1265800
2021-07-15,410.459991,412.200012,407.880005,411.820007,405.336761,1894100
2021-07-16,412.119995,413.420013,409.769989,410.369995,403.909576,1413900
2021-07-19,410.059998,415.320007,410.049988,414.149994,407.630035,2293100
2021-07-20,414.000000,418.070007,412.850006,416.239990,409.687195,2045400
2021-07-21,417.109985,417.109985,412.220001,415.010010,408.476563,1480000
2021-07-22,416.000000,418.600006,413.549988,417.540009,410.966675,1339200
2021-07-23,418.290009,423.989990,417.049988,423.429993,416.763977,1344500
2021-07-26,423.399994,424.500000,420.350006,423.230011,416.567139,1220000
2021-07-27,424.000000,424.559998,421.600006,424.339996,417.659668,1666500
2021-07-28,423.269989,424.859985,420.540009,422.220001,415.573029,1362700
2021-07-29,421.679993,425.850006,420.359985,425.279999,419.369507,1434200
2021-07-30,425.980011,431.500000,425.940002,429.720001,423.747803,2283900
2021-08-02,430.619995,430.709991,425.480011,428.920013,422.958984,1366900
2021-08-03,429.920013,436.799988,429.119995,435.070007,429.023499,1448100
2021-08-04,436.000000,437.989990,432.890015,435.040009,428.993896,1280500
2021-08-05,437.750000,443.500000,436.730011,443.190002,437.030640,1742600
2021-08-06,442.730011,443.459991,438.899994,439.630005,433.520111,1789800
2021-08-09,440.649994,442.779999,439.309998,440.470001,434.348419,1472500
2021-08-10,440.660004,443.799988,440.660004,443.029999,436.872864,1893700
2021-08-11,445.500000,448.000000,441.799988,444.299988,438.125153,2267500
2021-08-12,443.000000,446.630005,442.250000,445.359985,439.170502,1230700
2021-08-13,445.779999,448.359985,444.540009,447.820007,441.596283,1309300
2021-08-16,447.910004,453.190002,447.049988,452.859985,446.566223,1515600
2021-08-17,452.859985,453.779999,449.700012,452.339996,446.053467,1936700
2021-08-18,450.959991,455.239990,445.899994,446.209991,440.008667,2030100
2021-08-19,442.950012,455.500000,441.309998,454.260010,447.946808,1953700
2021-08-20,455.489990,460.619995,453.660004,458.989990,452.611023,1911200
2021-08-23,457.269989,459.059998,454.589996,454.929993,448.607422,1835900
2021-08-24,455.250000,455.390015,450.299988,451.790009,445.511139,1541700
2021-08-25,450.829987,452.820007,447.320007,451.230011,444.958893,1520600
2021-08-26,451.230011,452.480011,446.700012,449.309998,443.065521,1418600
2021-08-27,449.309998,451.619995,446.799988,450.339996,444.081268,1310200
2021-08-30,451.040009,456.589996,450.440002,455.929993,449.593597,1219800
2021-08-31,456.140015,456.880005,452.440002,455.489990,449.159668,1699000
2021-09-01,455.480011,456.679993,451.850006,456.519989,450.175354,1325400
2021-09-02,459.420013,461.440002,458.390015,460.970001,454.563538,1455000
2021-09-03,459.000000,463.600006,459.000000,462.549988,456.121582,1302400
2021-09-07,462.500000,463.200012,457.630005,459.600006,453.212585,1463400
2021-09-08,459.109985,465.829987,458.079987,465.700012,459.227814,1372000
2021-09-09,467.339996,469.769989,465.239990,465.940002,459.464447,1398700
2021-09-10,467.170013,468.399994,463.200012,465.160004,458.695313,1324800
2021-09-13,467.059998,468.239990,458.200012,459.660004,453.271729,1679500
2021-09-14,460.950012,462.200012,457.420013,458.410004,452.039154,1383900
2021-09-15,458.239990,462.250000,456.140015,460.730011,454.326843,1770300
2021-09-16,460.790009,463.769989,456.570007,463.309998,456.871033,1577500
2021-09-17,461.619995,462.820007,457.019989,459.510010,453.123871,3411400
2021-09-20,456.630005,460.950012,446.619995,451.140015,444.870178,2602000
2021-09-21,451.140015,456.839996,450.160004,452.109985,445.826660,1531300
2021-09-22,454.700012,455.350006,449.839996,452.329987,446.043610,1380800
2021-09-23,452.299988,455.549988,451.100006,452.779999,446.487335,2061200
2021-09-24,455.980011,468.720001,455.000000,467.750000,461.249237,3353800
2021-09-27,465.549988,470.489990,457.239990,460.559998,454.159241,2526000
2021-09-28,457.140015,457.500000,445.670013,447.350006,441.132843,2632700
2021-09-29,449.869995,456.000000,448.899994,451.790009,445.511139,1922000
2021-09-30,453.619995,455.359985,449.299988,449.350006,443.105042,1836400
2021-10-01,449.730011,451.079987,440.760010,448.329987,442.099152,1860700
2021-10-04,448.339996,449.350006,436.170013,440.140015,434.023041,2264000
2021-10-05,439.579987,449.109985,439.250000,446.239990,440.038208,1808700
2021-10-06,443.929993,449.779999,442.380005,449.339996,443.095123,1334600
2021-10-07,456.470001,459.589996,452.070007,452.869995,446.576080,1966200
2021-10-08,455.440002,455.750000,450.000000,451.850006,445.570282,1545800
2021-10-11,450.040009,453.690002,449.540009,449.700012,443.450134,1011700
2021-10-12,450.149994,452.850006,445.750000,446.869995,440.659515,1380900
2021-10-13,448.540009,450.510010,444.070007,445.299988,439.111298,1621500
2021-10-14,447.109985,451.700012,446.500000,450.660004,444.396820,1480400
2021-10-15,453.890015,453.940002,449.179993,452.390015,446.102753,1494800
2021-10-18,449.609985,462.350006,448.500000,461.950012,455.529907,2141300
2021-10-19,463.000000,467.160004,460.309998,467.079987,460.588654,1365300
2021-10-20,468.519989,472.500000,467.839996,469.769989,463.241211,1352900
2021-10-21,469.769989,477.649994,469.079987,477.230011,470.597534,1423300
2021-10-22,478.989990,485.029999,478.570007,481.989990,475.291382,1710300
2021-10-25,481.989990,492.209991,479.500000,490.100006,483.288666,1903400
2021-10-26,482.130005,488.250000,481.230011,485.529999,478.782227,2378600
2021-10-27,483.850006,491.500000,483.559998,489.109985,482.312408,1741800
2021-10-28,486.959991,491.829987,486.480011,490.529999,484.495239,1362400
2021-10-29,486.779999,494.170013,486.660004,491.540009,485.492828,2471600
2021-11-01,494.149994,494.890015,487.200012,491.869995,485.818787,1548700
